trip_id,label,jerk,speed_t0,speed_t1,speed_t2,speed_t3,speed_t4,speed_t5,speed_t6,speed_t7,speed_t8,speed_t9,speed_t10,speed_t11,speed_t12,speed_t13,speed_t14,speed_t15,speed_t16,speed_t17,speed_t18,speed_t19,speed_t20,speed_t21,speed_t22,speed_t23,speed_t24,speed_t25,speed_t26,speed_t27,speed_t28,speed_t29,speed_t30,speed_t31,speed_t32,speed_t33,speed_t34,speed_t35,speed_t36,speed_t37,speed_t38,speed_t39,speed_t40,speed_t41,speed_t42,speed_t43,speed_t44,speed_t45,speed_t46,speed_t47,speed_t48,speed_t49
calm_53,calm,1.317783918834429,39.86197725435272,39.382954381500554,41.266448483757976,42.73392704086618,42.45114803513829,45.01284203353336,44.37939761096893,44.772193108626354,42.407847250572125,40.76249841496972,42.806675438172284,42.18599177514537,41.55049631163692,40.02638242078064,39.976044426565366,41.8109461946691,44.18193090131154,41.602617493576645,42.051541881017336,41.85518208837134,42.54087319120082,42.22452731265043,41.61639623777092,41.44768051234786,41.93967528488634,41.945574551077,41.77844125720088,43.68545311694937,45.15934106437651,44.20761202946367,46.01107473455559,48.132978748582595,46.05393198082774,46.55002675121229,45.26189871280758,46.69693264436791,45.12964462052001,46.158065765558206,44.68881370190401,44.75567628248367,47.447555089980824,46.73540032071943,48.989831236498674,51.91149872372204,54.16060381655302,52.15579999489308,54.073749312104056,51.26664568270742,50.626456984903264,52.85085722481045
calm_54,calm,1.4416916657490872,33.775044255198395,33.97148681922566,33.298670969721385,35.1724526485431,36.429803072232424,36.24023498992646,38.595141013184424,36.97482912009622,34.997178175047964,35.854000761049456,38.68596681726008,37.1695062571007,35.667528530703656,33.504521618476794,35.66790295011859,34.02628819258659,34.04535935293592,36.99059422094915,34.06343962648141,34.402356169546174,34.47609042577585,36.32077468423678,35.452463921553445,34.914512074947694,32.922139958540875,34.367031348355596,36.075284803484486,33.89526472815747,33.2560071720874,35.6134371442635,32.629680786318225,31.42223521005402,31.752488920369306,30.757052078329025,29.38932321339504,29.149548122814316,27.23868677147248,27.416438217229384,28.65661374510874,29.10838346087975,26.667039446030934,28.733491131024373,26.7833581559493,28.372230159616073,27.535620824271177,29.23218891260779,27.469826333039865,25.589798955212444,25.57195403251734,22.769570120707503
calm_55,calm,1.6061134233194225,24.505946775646667,25.850020288752756,27.87432115858531,25.35903334221217,27.651499598840797,29.436602823159873,31.654708597401665,32.8452799248747,33.89019832863849,34.040757728707675,34.957481075655565,37.472139063055195,35.07527107155545,33.969857938631996,31.404587780207226,34.073418811871456,33.74501160786778,34.79707843192491,36.84379881895084,39.78980030740977,37.760495054163364,39.55757068847274,41.882108077293154,39.175360338398406,40.69990369951185,39.82825562669115,40.719836375513744,40.804125551746935,39.362579064266754,37.173907236290674,34.875590634825926,32.49552778107687,33.32226802188434,32.43073313028157,30.730533759516803,31.88184431575222,33.002941710351024,33.23795146449301,35.84769836568812,35.16018375433664,37.1753615819524,34.62619802954558,36.06518459377661,38.99586907676819,41.075458374495085,41.55344669035544,42.314043076318406,41.433780372940085,42.51069168248871,44.133063981576676
calm_56,calm,1.4749229644879414,39.964569622357075,39.919347124359675,37.28717151900033,37.862319223386244,35.57646412327926,34.045054384615916,33.01773385245034,34.403913091340804,32.50676183461181,30.501279515665924,27.77106497065889,30.010504588782176,31.17153713491854,28.4112159286243,25.580969762452987,25.933015541303323,24.62822194902359,25.208580051615165,24.816205105700956,27.356080479562483,26.08293456933069,27.157806779964048,24.48213264967564,27.217295854809194,30.101840662259306,31.53628843635778,31.32756326573922,29.647523901702787,31.522621943190575,32.94074652607271,31.272470763438402,30.979762528381997,30.75655615528271,32.71501945511896,33.81808756112342,34.67709282236375,35.576057357743416,34.19887783403829,33.429145393015496,30.703119105635732,32.42476592050848,32.02275521152736,31.652185354052804,30.124322943654565,28.38088663241114,28.907818209825315,27.30313630104737,24.688389410440156,26.293433906325546,25.55225051276374
calm_57,calm,1.317964388509064,27.60471167798609,27.192621367080836,29.082890307529397,28.0079116831683,29.556128950715316,32.19339799539257,33.158607170941366,32.74869365800351,34.2354319968835,33.982816215391814,33.46937984204066,33.62107882347676,32.52741283233252,30.15291413001253,29.642026163169522,27.385167449945335,26.847816291278015,27.18941861855872,29.7736857057926,26.991019692064423,27.71977013107609,27.466181250976554,24.58774802020139,23.08503707583371,20.79594858996252,19.09671346435119,17.7441349251167,17.15197293740988,17.326209298343223,14.332149261901538,12.303365425673983,10.0,10.298040395576463,10.0,10.290386416208309,10.0,10.0,12.648201407621482,10.298050134755446,10.0,10.0,12.887659143959636,13.593620584979613,14.255360295202717,17.175549504313896,14.706182119961824,17.55318747521556,15.777266354539805,16.515695375912017,16.036196767728768
calm_58,calm,1.6412078922701594,27.679036269543566,30.26649624042034,28.16186261106188,31.144276677519343,30.419027044068635,31.311676467399963,34.119116856300124,31.464723158573975,34.00190933612512,34.408777648251174,35.63515892211589,33.53026402543398,33.73058861042017,34.77167089877163,34.509154743097724,32.43906581173407,30.903780262247526,33.03013700820852,30.236962965205095,31.490135435849968,34.48647565493713,31.53137363157773,29.49764772849737,30.542513533856177,27.902458541368265,28.441198444503417,29.545199065869753,30.074077154554175,29.265185372680577,30.448879148600412,31.014645716683333,29.26046874924685,29.63928201075751,31.930725313591076,32.931725027733776,32.76247407209686,31.691978689313565,29.207295945939002,27.675058742493174,24.742179261014435,27.661934766164222,25.99682827893666,27.886083935048898,25.89795322587877,24.599560123512212,24.109224038882413,23.055658023732043,24.84576290029121,27.591923348383748,29.843690250288837
calm_59,calm,1.4764180464969743,23.07155733895513,24.73168939705087,22.619370876879138,25.099657516251746,25.206928970263217,24.225215498603458,22.167368482608616,19.238223011682642,17.72590496164795,20.21002534133582,21.993598494969188,24.812360741473505,22.41692986820174,22.970002329235758,21.512905173420418,21.77055540805486,20.693284721435592,19.394078022895737,19.837149835043324,17.937058806260566,17.75185942809327,18.656733018357478,16.4258254574543,19.009391082715727,19.043739279440477,20.96090711074653,21.88433969447291,23.144345341808183,24.441130987765213,26.69173037013405,27.373362980415592,26.04266589074393,23.63972374793667,24.27722746463752,21.675344287261005,20.123104997398187,17.48734810500966,17.780673639049063,15.74270238870627,16.40514630530711,18.150337090486715,20.08162141511789,18.938882463943656,19.232609660110633,19.610674220628788,19.44799731355379,20.378680662102376,18.639203405043578,21.51466284256434,19.103141805109935
calm_60,calm,1.5258056373860587,36.584422824062386,37.14899874576951,35.618127228931804,37.092177232893604,34.59906260695604,36.24556961364874,36.78548094710682,34.44998285748523,31.927016236039453,33.432034236658225,32.189649675681245,34.525460780284526,36.09789890646558,37.28704037477188,35.95867669057258,37.212343804702286,39.90122991179129,37.4505889180147,36.407564770036096,34.81559836280566,34.17509916920966,35.62909509833334,35.474550586885655,35.898934223607135,34.783863552077186,32.63159915459979,31.23320104822616,33.391282855678085,34.00578462859855,33.27371666778195,35.01315255819547,32.39989715292492,30.923243680459237,29.30386260480327,32.2160499778126,33.45264147216916,34.159357090500485,31.189266882267322,29.295126894806465,30.108374652644933,29.386690611534927,31.932372913609292,33.52071822845984,33.20502266528456,34.702112530514185,37.55453847347152,37.32042342168034,38.175578749011535,40.68756643937931,39.17961441159635
calm_61,calm,1.472342283696173,37.73115827332556,35.31642651396346,36.20711553748934,37.90414446782404,38.5917817833386,38.56499060825386,39.26907320780798,37.17905546048465,35.472479722465955,34.09187578620401,34.67855182998424,34.32995827245466,32.7968133273697,35.093669320237176,34.337200361996516,34.01339067737586,33.47159713666983,31.563254868330343,32.95301696091174,32.643766534524886,29.741309193881197,32.52539140803998,34.41997307761246,35.76132920216328,37.975880425274454,40.41672394690775,39.44166218521438,40.10741425571457,40.760261110948136,39.36405912381172,37.695772632494126,35.37921616140826,36.33510133690697,38.02061528309165,39.586333160193675,38.48398542330352,36.71554452609474,36.43722959682247,36.718110358265534,39.23263312607687,41.481572051721194,43.97792203953216,46.07949635034804,48.86698357696591,48.659983559980255,45.94482454457882,43.44619673746969,42.78785358810375,41.333976135741736,39.35361968390814
calm_62,calm,1.5671211057191659,39.06407549017297,37.236593020636704,39.99286865452809,41.55790169645533,42.40357572920667,43.45968948974294,42.448535431697685,43.32709766004738,41.447250369734974,44.07348296495085,42.884243004714406,41.41536207847566,42.6823388676406,43.6210311760377,43.328824686097526,44.12350209424224,42.08046052480738,43.12043036921911,41.74409454039027,40.38111040044902,38.35419001011172,37.34845282032871,36.33595918219668,36.0610332524103,34.20355028040839,32.361595497360995,32.61202692734037,30.38529135536322,31.51867340329623,34.18235615847181,33.74312988845808,36.149761767362136,33.73966131411732,30.99740707837119,32.32562034345423,33.891749781343215,35.95009922713772,33.29100529753761,34.95244762727859,34.211680024058076,33.03170582015127,31.069849348211047,34.04594387882621,31.42792541473939,33.38997350238739,34.22694011533056,35.63742278090176,36.907725500432534,39.05833241087163,37.16108483000828
calm_63,calm,1.594967287742934,20.01649233669371,20.607663270953307,19.73081510689331,17.473539093596138,15.590371618221571,14.580867492976909,12.002267718297128,10.0,12.496157528994665,11.368774025116842,14.26215820995835,17.04836025994075,14.903787953903432,16.193333771280578,16.798163106042992,17.942045544673913,15.519191544760762,13.65055201656811,11.110383985273398,11.735189216575826,14.654735671670373,15.686642897618022,16.951212107749598,19.858722357009285,20.92679168204006,18.167881117810882,20.36991472295047,19.557984465223246,16.58416619431154,16.62757125967646,19.249661264934044,17.793645388103943,17.742724426420985,15.78538575311533,13.13154178311397,10.61481146339265,11.976876899160782,14.161323723613677,12.021116759128624,10.751028165991436,10.0,10.0,10.320588219321902,11.520121240147787,12.40738612545821,11.735707409271695,12.065768884911128,10.0,10.0,12.5907677173179
calm_64,calm,1.5720239257046587,35.23015495639794,37.76658953134894,40.26667123834515,41.16302694099159,43.73245882966458,43.23268344815936,40.254380916869,37.62980761194596,35.28673156615085,32.85885228524801,31.969066630349595,33.17669147300574,34.92058431260871,35.46186395867646,33.34048100601834,34.82789061890739,33.95670213373298,31.03466222576376,29.718193948960256,28.701797273806122,27.347270485114738,29.21849140424025,30.778049789804793,31.951361972280644,29.785392443354237,31.632395901591927,32.69545167157187,30.864477790460217,31.753041372149315,31.6541112181714,31.29021158930875,28.962950570143082,29.072776225214074,26.672367079048257,24.657887402573856,22.453165288222433,25.17781496264248,23.88700310530582,23.018229046881864,21.95071268465808,24.34021535572694,24.71801082373627,27.232970217336142,26.032519652303517,23.72152769889521,24.058838415240256,23.13206036598036,24.943501366924853,27.220041820394805,27.055482885837236
calm_65,calm,1.3703312763137745,39.42718048171017,39.7452585197766,38.37078088009447,38.30463397216012,35.52849572657768,37.352502688156086,34.96111299328261,33.813603924300644,34.205503206330306,31.4633539602117,28.93925535530039,30.115953500978467,27.54661605934308,27.40911325682734,26.441287057351843,24.80976350509034,22.942436892272333,24.522904654667812,27.232157813569508,25.073236266789497,27.83132358183426,28.399898602684882,29.249861034864423,30.509419303719916,31.734132645847403,33.65299929496153,33.553811203047715,33.753962728135924,32.69692474291642,30.328470305615124,31.31631145117244,28.517971266289944,27.171781572790152,24.737160759466754,22.88152370340306,23.713909180787347,24.484768962016858,24.01109843999113,21.552130298928077,21.152373797684525,20.268843028834286,21.591597945969987,22.065757595164296,22.01515219918629,21.93704469301626,24.734826016578776,26.27259134679948,26.254468709560246,26.12980438689411,23.28867899472389
calm_66,calm,1.55166178966881,38.85018526639613,37.76522909700011,36.30086358828457,39.2973171406106,40.60945516963775,37.89363780943348,35.26495067158694,32.417960055348125,33.01567345242534,30.44506045279705,33.045390593866635,35.666829834002705,35.94315423449118,36.642987822866885,35.39435423201839,32.77818948646803,34.202952157618924,31.81366809011303,29.327013936223388,28.19435259144873,25.269146550476023,24.87336024501392,26.11944570549438,27.927539294026012,28.55338311681954,30.634628335503017,30.073641558105678,32.16627406846854,32.20511393145881,30.543330699448582,33.20820457941138,31.85802982243408,29.01523872756084,27.471282985291,26.671408352835567,25.77950645257115,25.92751150923258,28.226272801448122,26.980302164106316,27.104925811861328,26.145759533992205,28.07639789023141,26.022006969962277,23.64306857982263,23.66104009924824,24.69236561384119,26.465516820385787,27.003265937817687,28.64636450573169,28.00262485709723
calm_67,calm,1.4343412113654592,20.65735340532938,18.353949252738722,15.586284860112698,14.559946762971654,14.532894810583748,13.670799712525385,14.034396562923739,13.918051453880466,14.985708265064108,15.987481246444545,14.895866129096623,13.973152861263172,14.484039791110991,15.062634598456043,13.950834080278842,12.932741394931393,14.097011474048275,14.981476411304692,12.79178123938334,12.438032517435701,14.794268989699242,12.012103046326093,14.143086725231374,12.122155667616235,12.16564746238653,11.7116660359246,10.0,12.492381622537792,12.221932986543626,14.947542647107316,13.668006052982623,15.865660693478457,18.39999813745224,18.740992635676925,16.95705936288323,18.068543955517548,18.362412354694307,21.029590349810064,20.665222720673015,19.276304606511946,17.106026615476587,18.297828027596665,21.142485741480158,18.312548364908547,19.75522049357731,22.31680266893531,19.765491874299407,17.426512144936204,18.578254735634456,19.466034991009185
calm_68,calm,1.5131957842637933,21.376548306324914,23.383084819231854,23.523627906301208,25.966812146320883,28.23475743227711,30.109804046578105,30.205197424044634,28.715461274541227,28.751314298008023,26.356182564818702,27.30925945565926,25.113122771033304,25.18016054603764,22.506452391038547,21.30352733268642,19.696010096705148,20.41619935297517,22.136919625110224,19.48073735235338,21.582439463285684,23.74704563301331,22.800660078741448,23.75468447456338,23.170362664784076,21.095507957921864,21.267482469300525,18.785640516310103,21.05647344868603,23.602212005143684,25.531890827212106,25.907059551747977,26.252651098500706,29.160295358106286,27.647705497093384,25.10339569252463,25.475041234131695,24.447754820992316,23.38178745784058,20.424299582860268,21.001736040147865,19.58593825380155,17.713089542957636,14.955681131315659,14.141850590169327,16.41566382448807,15.435688670072306,16.51013393078987,18.049415711201313,17.01802056634251,18.947864976414756
calm_69,calm,1.4798466841609335,33.83759319333898,34.19304656554469,31.199001349848466,28.409545945385315,31.354741010021694,33.04844455104305,35.67383610368073,38.08765533318889,35.210313232045394,36.96139697079184,36.66827143485877,38.4056206588627,35.445915363843014,34.175111171046396,35.68305382579421,37.44117855740375,38.159466164691494,36.967003301369076,35.82917884909625,38.62976263094845,38.26503570635368,37.9477890078167,38.261785509260896,37.71879953044723,38.034828918031714,37.62884145463706,39.58913097225018,42.043437091039884,44.63609864993205,45.02187588490837,44.67476722969534,45.90620758244637,47.93614913022181,48.31404258262007,49.51392871355364,51.01230481788113,52.07066747818485,53.54746881256071,51.7993408078967,51.789588090027486,52.31919941765801,49.334067002800154,51.46984205568225,52.12998910635172,49.90480709654094,51.80294953199591,53.105291330639176,54.655088591421,54.00734336259214,56.13255840276209
calm_70,calm,1.47877317990935,28.280551642647247,28.703606560320793,25.707460382520036,26.57669907058721,27.885753823354833,28.288410016287585,28.26776291854928,30.12738176081953,31.215618063810982,29.88406230213112,32.63850233061103,33.88210549578308,36.80973906925763,39.63730696687084,42.150765303731376,43.68299455108322,44.33957076206502,42.37259474416257,42.63270324870511,44.22496238307107,44.35010533530448,46.55954010573842,44.21747550088861,43.50311758918041,43.53890410074236,43.132855875957006,40.78437516288633,38.70554492715411,40.73124868428703,40.637554239495735,37.9298888000121,35.028836353878,34.86968876584396,32.85596112139062,34.086716797385954,35.85865757255246,34.228437823295096,34.78149949258578,32.7081673534981,31.52966326306442,33.86243622815302,34.127024777046884,36.44235694791209,34.79384377298913,33.77398983248112,33.599702663222025,33.480183114389284,36.466070917491486,34.152742831318264,36.26453304492781
calm_71,calm,1.433782383362017,37.273640788437405,37.592832577664126,36.65705558721905,36.77241221294882,35.52721844178821,37.32186313242784,37.31153808468982,39.866591157954524,40.60273922409078,40.688655222778884,41.9550713466448,41.978669133226205,44.40570723574289,42.51238300106394,45.35247510353937,47.22561841464652,49.39001858583573,49.28746558006216,51.310674876087745,50.151319377550976,51.72300844893603,49.56570939927016,48.40802089504521,48.082416875203606,47.01633518406414,46.33843787780924,48.25906634651143,46.799121699364434,48.27080873229187,45.71308114696178,47.30751579205214,49.05965524903078,48.46984790204567,49.8047148410505,52.29554526352109,54.099823104848255,53.44250216723002,53.3477832529104,55.02392852162524,53.77949606071998,55.60279250257322,54.57121935793887,56.4071628522521,53.92796551235644,51.194349293819975,54.18040197803891,56.39714471744704,58.69422973824427,60.0,59.62989785648693
calm_72,calm,1.5194864639227954,25.736711093603045,23.516861063710465,23.52411586494125,21.8444057878009,24.457710928236818,21.48172990289349,19.34091032935222,17.81976544785278,16.013505717411952,14.368176336890214,15.304461967257284,14.26953443713618,14.95968072855642,17.301228330434167,17.91656892358838,19.08376567130667,18.276785460634812,16.23521626637107,15.158720641070506,17.944416533295154,18.675284840013976,17.340351556618067,17.04584315959069,19.058921384176656,20.069582808411297,20.433499852786305,22.74447711258935,23.779114545890092,24.635492930636666,22.774101753901274,20.41243385197572,23.203286554320115,23.79643677492223,23.290537229800805,23.82466215526211,21.1955339216924,23.128297565117045,21.42817077850306,23.25544681641074,23.4617174759924,22.12114955793382,19.302409247386244,21.197409379345878,19.256170228161718,16.567000922000958,18.102267306956243,17.202526641194115,16.538530674744017,15.02093619842833,17.176007070609714
calm_73,calm,1.178781404357825,25.94659052213064,24.207745940636784,23.06324429865372,21.282141749658102,20.188073074489346,17.685690411698385,15.636870586415135,15.139187886792023,17.41598902033128,14.759733500664996,13.03578174122518,15.485855794474759,17.825943839434288,18.902648839209935,17.345490163781363,16.864353530116077,15.131679496743867,12.903210551495087,12.183200918578436,12.638130549000536,11.797726601789368,12.462673904585186,11.24020231686102,10.31530548342576,12.059347033293417,14.329235418656566,13.261439907842878,13.690534715914534,12.359508419268142,10.0,11.427143088162449,10.0,10.0,10.0,10.0,10.0,10.0,12.713715445301911,13.40452898523244,12.692990355649854,10.0,10.601639688346491,10.0,10.255264426285159,11.766967475915617,11.308479565684335,10.104948534583482,10.0,10.0,10.0
calm_74,calm,1.3321379122424708,37.66690541405936,36.1312820868185,36.57561512150943,37.681450039588,35.04642924459617,32.96503149941643,31.952692259933837,32.97325130482526,32.60746197819384,34.01263238750331,36.21821958094247,37.768453240533724,40.72193648441322,42.24810289680312,44.36117806684782,46.355376217637826,47.73697079131811,49.54778169125345,52.15588105845791,52.00712532961566,52.83684747309092,52.92648580252756,55.03270772568,54.62086534290904,56.53922596977744,58.33535342012027,60.0,58.49352419554451,59.751241254859984,60.0,60.0,60.0,60.0,60.0,58.00374737042537,60.0,58.53010477622056,59.878522086928314,60.0,59.64729302766828,57.91445534784263,56.048217653160755,58.18719365857031,58.2517325790614,55.792554471291,57.09467130786833,55.59569762469851,57.85406612920379,56.711496845383635,54.91312182592449
calm_75,calm,1.5453526127745154,21.697168871098686,21.76635569092457,21.470781217834293,22.97865408545315,22.76626960861137,21.829165422157597,20.399094915955263,19.06797538877509,21.635062799741974,19.62553441226885,22.55459295961175,21.5161096907651,19.046451103270083,17.538593387997274,14.889079665324985,16.62925828030848,16.704575755555112,15.726495468755918,16.69879309654529,17.482672252247212,20.121904787612756,22.889467888103034,23.973570542095466,25.880466105560476,27.63501670757155,27.582837903770947,28.80958763197145,26.27914167807287,27.827268176974712,30.59826622012892,28.10811473888335,30.12480944643448,32.72268960633011,31.079822945142478,31.2286900707977,33.79583942357563,36.55719545071344,34.32448975682733,33.41851511016004,34.60738295706518,32.93673395338076,31.885357725187646,29.025104085215805,26.946234170803,27.320211137309464,28.23875153513456,29.132222521709583,30.802385346378884,30.294073828811634,28.935018126258566
calm_76,calm,1.2687236250079426,20.3116140008505,18.551392957164822,17.425719830377044,15.494960969259838,12.61582779823945,10.560513450230602,11.557110771636037,12.334623270471612,14.948725106859866,16.737734855243723,17.14427155629087,14.96960964125014,15.354040554801081,12.723610920286166,12.308920304751283,11.650472078434454,11.217354934612104,10.0,11.114982685742943,13.160649489535619,14.771751445129484,15.538264019874767,15.768332815872846,12.954837895921028,14.292441888072554,14.562339525543539,13.18678582952686,12.15383806264751,14.76747878146596,15.513652252169322,15.369126860114491,16.094657298364936,15.577111248278879,15.398204887496977,14.140060427742998,13.779180231292866,14.892733625920329,12.132385176439143,13.902549620216073,12.60042686538395,13.69578562597895,14.552137514059309,15.46790580890714,16.11667930644196,18.871290334859168,18.921355311031512,20.31527000412362,21.547965991531086,19.96557145520107,18.665406490322024
calm_77,calm,1.5240921101457017,28.48034196313936,27.146529545918614,26.34698813949837,25.692751823068207,26.31593918869827,24.63527944510864,26.461030640368765,26.086248780997792,27.323713451097273,24.81236833854218,24.63216070328838,21.801477896352353,22.856937847245742,21.91919830922816,24.614715193863134,23.55946048147165,23.94229586957801,22.486621323745698,23.20729709742974,23.009551198229147,22.233320767262946,20.455456861744025,18.12458492557276,15.843859729312797,18.838099834346117,18.311964195489526,15.323542442729563,18.041115186485648,15.160994731864523,14.672511485191725,15.977377001015661,18.46497246724623,19.742290215838835,19.524044745238907,22.370696979143528,19.60661327734315,22.5279664925712,24.624315802821833,27.197895905579987,25.726530450165207,23.581278883870826,24.561170560107026,24.656327188023745,24.795334952490023,27.34305002338933,28.063535463308906,26.929918473936446,26.330317812443703,24.13129282299481,22.285177064648945
calm_78,calm,1.2750466990427676,22.86700140419077,24.728749451458896,25.95799025929161,26.14006036495672,25.386267366722144,26.397233108668246,28.27466519484281,30.562064488873066,30.844161858111068,32.76347258902928,32.831308309505445,32.67848884463279,34.87107997836539,34.18932359595337,33.56479967019758,32.39426774190708,32.50647811167478,32.77557831381154,33.738345185674284,33.32135904633171,31.628382797633304,33.82943517211656,32.90544037554465,35.4431008945857,33.687220892744435,34.047565750161816,34.26725631133853,36.2391433989005,34.07225171940548,36.53187475691025,36.72044378994267,37.23710009342887,37.298097853215474,34.51424729423307,34.49679126507266,33.0780892411346,32.13421832340159,33.02882791852443,33.015010695369064,30.574319971373825,28.012567619944377,26.1265137936486,24.27182467308194,24.92162921491013,22.988515999183388,25.278832538832013,23.537396502512493,21.08418517507079,23.33866127322867,22.110626729689066
calm_79,calm,1.4840680782820095,28.508452596674715,31.26261090074937,33.92882621569601,35.21832755128552,32.63196126168085,33.19200201414923,36.12646962440278,38.80796699494666,36.443981950066316,35.819785768608526,34.713006244025564,32.491374885454995,33.66016475294756,32.30325493910898,31.372449757860768,28.914603018069275,28.90240837074127,26.85141555265361,26.443958094130544,24.304011426750353,27.02711076645123,24.897005965634087,25.028328888737885,23.21020784065181,20.668378661487466,18.882230374540054,16.21087501888267,14.047259317608603,14.008164264187904,14.91905739053335,12.44309628096405,12.089208024389663,12.576690161509774,10.982044218776142,10.214514687872295,10.0,10.0,10.0,12.942653073551934,15.920243451186735,18.797973537932464,18.33649185573443,15.82057412622242,14.762014749718421,13.188301001944286,10.273060451403413,10.0,10.0,10.0,10.0
calm_80,calm,1.3551485465858166,34.32199941317494,33.46469298855465,35.57590012303392,34.02176308461262,34.252124025132375,32.35695932802747,32.32876302634252,30.24356208021284,28.213033826441972,28.886374088694065,27.469090341748664,25.503293701134147,28.081903201944584,25.33992270638489,25.730811382560212,26.020394433559805,24.524047679978164,24.24067815065507,21.767104849150883,23.094725724694197,21.424908614955136,19.58522077391447,18.47449164357949,20.88871116515834,22.667511054859595,25.348864801662142,26.260638877860654,27.23816794405318,27.118353940610483,29.549471880812334,29.614734776434307,28.745095201204457,29.58734526071045,29.86418222111623,27.608301112975603,26.96465359645018,25.84460606301706,27.92560871308385,27.198664054922503,29.127995450755858,28.78233301416153,30.303336394835192,28.115027965902332,30.662929283853106,30.546288628646614,29.105078102404452,27.554015740593293,26.144479472043123,25.34482450955093,26.64994170560463
calm_81,calm,1.4056509410734144,38.992060858015876,40.00628543875767,40.28928306442228,39.98086991252509,41.95003671475079,44.04797992942721,42.80620597602412,45.526727467944696,44.897419647182986,46.697888062332154,49.49880733082556,50.720755935959225,48.69006029466639,49.20688202570997,46.919544764283444,48.654397003497,47.3422880467403,48.513576985100414,50.97411502988161,49.06017413390264,48.41732116550964,49.30003389395104,48.817985450808045,46.86689910055634,44.04132878556912,43.4809176477809,44.37617180727242,44.82007705618735,42.75752449475121,42.46168515795553,41.67851143504305,40.32372584880345,41.69935331196578,40.557265492128884,40.79811720612706,43.337458417744756,43.57311431126625,44.275251772229616,41.71472768923493,39.78353255168535,37.38923974747403,38.97811743760907,40.99364392311013,39.112375682277595,37.42800618781614,36.367249924772835,36.91371562649585,37.64449278929597,38.765016540544714,41.19617307782549
calm_82,calm,1.2814091507577392,25.900802809930763,26.853356745171418,27.21169381983757,26.046717262312974,28.491208381875015,26.06410885363032,27.336115014622628,28.70335729275824,31.195316458898013,31.306800013006136,30.236534042321612,32.20297806148174,33.827839752476095,33.82973343899292,35.43687769279578,34.04413130525935,34.581169287680154,36.772270016407404,35.68017704410648,35.58147693869094,38.28774606372828,40.0770171155587,42.39925123754201,41.71073360288469,44.68976516069204,42.60515878879492,42.71778228809277,42.593422581870264,44.38401572667107,46.83572236176114,48.2225586232095,48.98345603999132,48.54803118508234,48.60998668753674,48.665788566885674,45.787999408991936,45.806274237958,47.94209903900275,49.19774310585624,50.97199483860627,50.3149047772174,50.48874419869515,47.68964561267775,46.987633265693816,46.834129535049684,45.365382932644174,42.552828806588074,43.69527745926179,43.30580396435485,42.799873123028256
calm_83,calm,1.4684179002226307,24.999735080570176,25.226717474558278,24.854878162182665,24.698785000357212,25.184013090975505,22.221960974413918,24.668136395644453,22.094660777314942,21.80020926121091,20.0444465126472,20.18714072886645,18.868521381649277,21.0285603700249,20.40671937379942,21.239252708410042,19.732531077297317,16.84896798026142,16.273895193941076,16.492814131290817,16.25009703886132,19.02218322177448,20.26321826485065,23.237237068603022,22.007597610486854,23.741917288129734,24.075268093409417,24.745830220100412,27.660949422754378,28.58487262126108,30.977773975282588,32.33227538359807,30.096592113946574,31.29313437588045,31.19902790799334,33.711815865887395,35.552822549030125,33.17763067467348,30.98112453659483,28.398790547386465,28.35825979585417,25.84289035109829,27.184960370546456,27.49911185924905,29.514421964567905,28.193196696595802,28.308041401562647,26.012919517025914,28.320579532927596,26.370609306666626,23.984782814769055
calm_84,calm,1.5335057210259566,24.101011970463667,25.938400902801554,23.57328806890965,24.259853037938647,25.7369408416294,27.24342780452663,25.383793124175416,22.753537114441087,22.446375417074393,20.661287488541667,21.856912342625296,20.997069140557823,20.693192786756615,18.374102385366886,18.779404104656038,16.892549242447483,17.966463207937107,15.393476143224468,18.24884369691241,19.35600556842728,17.446382975298835,14.53095084806997,13.537728201301283,11.454607785614527,10.0,12.236501550627336,12.855729510932434,10.914475429105831,11.254431833230523,10.0,12.857205186148535,10.053748567730707,11.447659100737598,13.085641257886161,10.488617841632362,10.0,10.0,12.208928959174408,12.430928589685404,13.362769689729147,15.060846702470203,17.029583432495322,16.887290690997407,16.940049523638294,18.24808466616497,16.82813881857873,18.955077236771878,16.079798183626927,14.254427796885276,16.055627455104293
calm_85,calm,1.6241494400572964,26.805164237853447,24.704161234007284,22.824689768275704,23.00922817989212,25.086317355962045,22.510221650588708,19.693107105336605,19.484115920357663,22.22124041067947,20.89529923116423,23.65032246556652,25.97640952510653,24.675219983431596,26.576908368968475,27.692112184381386,27.76304651780993,27.30054337606718,29.193559911619918,30.952036507790044,32.4936545234454,35.48319023073718,35.35426499638548,37.195802863304976,39.37067306520585,37.64028855392795,34.89268720624632,34.3211776193778,36.46159772599846,35.19621741316552,36.39627833757007,33.44036717195564,32.57255376587707,33.26565393442598,31.044197074859998,33.4238385477446,31.361482410447078,33.820243680471044,32.118579532568894,35.08425157606394,35.71274385583749,33.218813222467354,30.610476629339313,28.060006806896126,28.599363290641836,30.456838504606147,29.87461495522918,29.54362951092035,30.07935573290812,30.277599361626255,31.405969760233877
