trip_id,vehicle_id,timestamp,label,confidence,safety_score,dtw_calm,dtw_aggressive
large_trip_set_01_00025,testing 1,2026-04-16T15:50:44.074836,aggressive,99.99882085196225,0.0,,
large_trip_set_01_00026,testing 1,2026-04-16T15:50:44.074836,aggressive,99.03957482141617,1.0,,
large_trip_set_01_00027,testing 1,2026-04-16T15:50:44.074836,calm,91.67707567709655,91.7,,
large_trip_set_01_00028,testing 1,2026-04-16T15:50:44.074836,aggressive,99.99994026988051,0.0,,
large_trip_set_01_00029,testing 1,2026-04-16T15:50:44.074836,aggressive,99.9988102637731,0.0,,
large_trip_set_01_00030,testing 1,2026-04-16T15:50:44.074836,calm,83.03616025354242,83.0,,
large_trip_set_01_00031,testing 1,2026-04-16T15:50:44.074836,aggressive,99.59737942582265,0.4,,
large_trip_set_01_00032,testing 1,2026-04-16T15:50:44.074836,calm,50.59907211705074,50.6,,
large_trip_set_01_00033,testing 1,2026-04-16T15:50:44.074836,aggressive,98.97848362489216,1.0,,
large_trip_set_01_00034,testing 1,2026-04-16T15:50:44.074836,aggressive,79.25492048260027,20.7,,
large_trip_set_01_00035,testing 1,2026-04-16T15:50:44.074836,aggressive,98.97034341174378,1.0,,
large_trip_set_01_00036,testing 1,2026-04-16T15:50:44.074836,aggressive,96.96422878821939,3.0,,
large_trip_set_01_00037,testing 1,2026-04-16T15:50:44.074836,aggressive,99.99995522260505,0.0,,
large_trip_set_01_00038,testing 1,2026-04-16T15:50:44.074836,calm,99.69525837236745,99.7,,
large_trip_set_01_00039,testing 1,2026-04-16T15:50:44.074836,aggressive,99.9997396321642,0.0,,
large_trip_set_01_00040,testing 1,2026-04-16T15:50:44.074836,calm,98.88775085772258,98.9,,
large_trip_set_01_00041,testing 1,2026-04-16T15:50:44.074836,aggressive,99.55979126104418,0.4,,
large_trip_set_01_00042,testing 1,2026-04-16T15:50:44.074836,calm,99.70417849498469,99.7,,
large_trip_set_01_00043,testing 1,2026-04-16T15:50:44.074836,aggressive,99.9999430128252,0.0,,
large_trip_set_01_00044,testing 1,2026-04-16T15:50:44.074836,calm,97.5533579494952,97.6,,
large_trip_set_01_00045,testing 1,2026-04-16T15:50:44.074836,aggressive,99.99997451633162,0.0,,
large_trip_set_01_00046,testing 1,2026-04-16T15:50:44.074836,calm,80.7621926616499,80.8,,
large_trip_set_01_00047,testing 1,2026-04-16T15:50:44.074836,aggressive,99.99905380483295,0.0,,
large_trip_set_01_00048,testing 1,2026-04-16T15:50:44.074836,aggressive,99.99999505813624,0.0,,
large_trip_set_01_00049,testing 1,2026-04-16T15:50:44.074836,aggressive,99.65011384378587,0.3,,
large_trip_set_01_00050,testing 1,2026-04-16T15:50:44.074836,aggressive,99.67570847330752,0.3,,
large_trip_set_01_00051,testing 1,2026-04-16T15:50:44.074836,calm,84.30525137872408,84.3,,
large_trip_set_01_00052,testing 1,2026-04-16T15:50:44.074836,aggressive,99.99999467120936,0.0,,
large_trip_set_01_00053,testing 1,2026-04-16T15:50:44.074836,calm,74.33622729829172,74.3,,
large_trip_set_01_00054,testing 1,2026-04-16T15:50:44.074836,aggressive,99.73990073687563,0.3,,
large_trip_set_01_00055,testing 1,2026-04-16T15:50:44.074836,aggressive,96.49820462114089,3.5,,
large_trip_set_01_00056,testing 1,2026-04-16T15:50:44.074836,calm,54.292866211715626,45.7,,
large_trip_set_01_00057,testing 1,2026-04-16T15:50:44.074836,aggressive,99.54966066265787,0.5,,
large_trip_set_01_00058,testing 1,2026-04-16T15:50:44.074836,aggressive,99.99969401214663,0.0,,
large_trip_set_01_00059,testing 1,2026-04-16T15:50:44.074836,aggressive,99.54356197530903,0.5,,
large_trip_set_01_00060,testing 1,2026-04-16T15:50:44.074836,calm,93.54988780310984,93.5,,
large_trip_set_01_00061,testing 1,2026-04-16T15:50:44.074836,calm,71.90928890012114,71.9,,
large_trip_set_01_00062,testing 1,2026-04-16T15:50:44.074836,aggressive,98.93680369602474,1.1,,
large_trip_set_01_00063,testing 1,2026-04-16T15:50:44.074836,aggressive,88.4025920674478,11.6,,
large_trip_set_01_00064,testing 1,2026-04-16T15:50:44.074836,calm,88.64842339194985,88.6,,
large_trip_set_01_00065,testing 1,2026-04-16T15:50:44.074836,aggressive,99.99995542397909,0.0,,
large_trip_set_01_00066,testing 1,2026-04-16T15:50:44.074836,aggressive,99.99958419455874,0.0,,
large_trip_set_01_00067,testing 1,2026-04-16T15:50:44.074836,aggressive,99.99998890204479,0.0,,
large_trip_set_01_00068,testing 1,2026-04-16T15:50:44.074836,calm,53.37118193509885,46.6,,
large_trip_set_01_00069,testing 1,2026-04-16T15:50:44.074836,aggressive,99.03564794573826,1.0,,
large_trip_set_01_00070,testing 1,2026-04-16T15:50:44.074836,calm,97.86325205762691,97.9,,
large_trip_set_01_00071,testing 1,2026-04-16T15:50:44.074836,aggressive,99.999996007269,0.0,,
large_trip_set_01_00072,testing 1,2026-04-16T15:50:44.074836,aggressive,99.05801328532053,0.9,,
large_trip_set_01_00073,testing 1,2026-04-16T15:50:44.074836,aggressive,99.32865257987991,0.7,,
large_trip_set_01_00074,testing 1,2026-04-16T15:50:44.074836,aggressive,99.99994159333743,0.0,,
large_trip_set_01_00075,testing 1,2026-04-16T15:50:44.074836,aggressive,93.56606878940863,6.4,,
large_trip_set_01_00076,testing 1,2026-04-16T15:50:44.074836,aggressive,99.99988845847801,0.0,,
large_trip_set_01_00077,testing 1,2026-04-16T15:50:44.074836,aggressive,65.5745520001284,34.4,,
large_trip_set_01_00078,testing 1,2026-04-16T15:50:44.074836,aggressive,99.99997950893753,0.0,,
large_trip_set_01_00079,testing 1,2026-04-16T15:50:44.074836,aggressive,98.97286388135488,1.0,,
large_trip_set_01_00080,testing 1,2026-04-16T15:50:44.074836,aggressive,99.99996948631474,0.0,,
large_trip_set_01_00081,testing 1,2026-04-16T15:50:44.074836,aggressive,99.99986954369709,0.0,,
large_trip_set_01_00082,testing 1,2026-04-16T15:50:44.074836,calm,76.59129018394013,76.6,,
large_trip_set_01_00083,testing 1,2026-04-16T15:50:44.074836,aggressive,99.99991244698039,0.0,,
large_trip_set_01_00084,testing 1,2026-04-16T15:50:44.074836,aggressive,99.99996903814574,0.0,,
large_trip_set_01_00085,testing 1,2026-04-16T15:50:44.074836,aggressive,99.99974415126822,0.0,,
large_trip_set_01_00086,testing 1,2026-04-16T15:50:44.074836,aggressive,99.04042790431042,1.0,,
large_trip_set_01_00087,testing 1,2026-04-16T15:50:44.074836,aggressive,98.98154126290788,1.0,,
large_trip_set_01_00088,testing 1,2026-04-16T15:50:44.074836,aggressive,99.9999720215333,0.0,,
large_trip_set_01_00089,testing 1,2026-04-16T15:50:44.074836,aggressive,99.99972381652638,0.0,,
large_trip_set_01_00090,testing 1,2026-04-16T15:50:44.074836,aggressive,64.52367461275287,35.5,,
large_trip_set_01_00091,testing 1,2026-04-16T15:50:44.074836,aggressive,99.99990595436707,0.0,,
large_trip_set_01_00092,testing 1,2026-04-16T15:50:44.074836,aggressive,99.99996359816727,0.0,,
large_trip_set_01_00093,testing 1,2026-04-16T15:50:44.074836,aggressive,99.15594742578745,0.8,,
large_trip_set_01_00094,testing 1,2026-04-16T15:50:44.074836,aggressive,99.0143012750578,1.0,,
large_trip_set_01_00095,testing 1,2026-04-16T15:50:44.074836,aggressive,99.03534623513607,1.0,,
large_trip_set_01_00096,testing 1,2026-04-16T15:50:44.074836,aggressive,99.72119582820011,0.3,,
large_trip_set_01_00097,testing 1,2026-04-16T15:50:44.074836,calm,91.33314041689366,91.3,,
large_trip_set_01_00098,testing 1,2026-04-16T15:50:44.074836,calm,52.104831133039674,52.1,,
large_trip_set_01_00099,testing 1,2026-04-16T15:50:44.074836,aggressive,99.99999385273613,0.0,,
large_trip_set_01_00100,testing 1,2026-04-16T15:50:44.074836,aggressive,63.82030001390494,36.2,,
large_trip_set_01_00101,testing 1,2026-04-16T15:50:44.074836,calm,59.03127405325487,41.0,,
large_trip_set_01_00102,testing 1,2026-04-16T15:50:44.074836,calm,51.042769716278826,51.0,,
large_trip_set_01_00103,testing 1,2026-04-16T15:50:44.074836,calm,73.45385709015453,73.5,,
large_trip_set_01_00104,testing 1,2026-04-16T15:50:44.074836,calm,77.31513117704188,77.3,,
large_trip_set_01_00105,testing 1,2026-04-16T15:50:44.074836,aggressive,98.08378228239046,1.9,,
large_trip_set_01_00106,testing 1,2026-04-16T15:50:44.074836,calm,93.84949012450092,93.8,,
large_trip_set_01_00107,testing 1,2026-04-16T15:50:44.074836,aggressive,99.30235863407518,0.7,,
large_trip_set_01_00108,testing 1,2026-04-16T15:50:44.074836,calm,93.88611930719074,93.9,,
large_trip_set_01_00109,testing 1,2026-04-16T15:50:44.074836,aggressive,99.42373840280354,0.6,,
large_trip_set_01_00110,testing 1,2026-04-16T15:50:44.074836,calm,55.064560914118886,44.9,,
large_trip_set_01_00111,testing 1,2026-04-16T15:50:44.074836,calm,67.14523169159266,67.1,,
large_trip_set_01_00112,testing 1,2026-04-16T15:50:44.074836,aggressive,99.99999245564035,0.0,,
large_trip_set_01_00113,testing 1,2026-04-16T15:50:44.074836,calm,69.83372156492135,69.8,,
large_trip_set_01_00114,testing 1,2026-04-16T15:50:44.074836,calm,62.72815736516563,62.7,,
large_trip_set_01_00115,testing 1,2026-04-16T15:50:44.074836,aggressive,98.98216254133345,1.0,,
large_trip_set_01_00116,testing 1,2026-04-16T15:50:44.074836,aggressive,99.52611339256575,0.5,,
large_trip_set_01_00117,testing 1,2026-04-16T15:50:44.074836,aggressive,83.74619585149232,16.3,,
large_trip_set_01_00118,testing 1,2026-04-16T15:50:44.074836,aggressive,99.99831840813034,0.0,,
large_trip_set_01_00119,testing 1,2026-04-16T15:50:44.074836,aggressive,99.31489370408279,0.7,,
large_trip_set_01_00120,testing 1,2026-04-16T15:50:44.074836,aggressive,99.56471305944861,0.4,,
large_trip_set_01_00121,testing 1,2026-04-16T15:50:44.074836,aggressive,77.23119902930058,22.8,,
large_trip_set_01_00122,testing 1,2026-04-16T15:50:44.074836,aggressive,98.98048969371398,1.0,,
large_trip_set_01_00123,testing 1,2026-04-16T15:50:44.074836,aggressive,99.99997428551106,0.0,,
large_trip_set_01_00124,testing 1,2026-04-16T15:50:44.074836,aggressive,97.66097601967111,2.3,,
large_trip_set_01_00125,testing 1,2026-04-16T15:50:44.074836,aggressive,99.39326558595303,0.6,,
large_trip_set_01_00126,testing 1,2026-04-16T15:50:44.074836,calm,98.25294524323029,98.3,,
large_trip_set_01_00127,testing 1,2026-04-16T15:50:44.074836,aggressive,97.76577247288964,2.2,,
large_trip_set_01_00128,testing 1,2026-04-16T15:50:44.074836,aggressive,99.99999595563037,0.0,,
large_trip_set_01_00129,testing 1,2026-04-16T15:50:44.074836,aggressive,99.16918763103915,0.8,,
large_trip_set_01_00130,testing 1,2026-04-16T15:50:44.074836,calm,51.79485848258351,48.2,,
large_trip_set_01_00131,testing 1,2026-04-16T15:50:44.074836,aggressive,99.99999284710958,0.0,,
large_trip_set_01_00132,testing 1,2026-04-16T15:50:44.074836,aggressive,98.96739708517043,1.0,,
large_trip_set_01_00133,testing 1,2026-04-16T15:50:44.074836,calm,90.75889697253407,90.8,,
large_trip_set_01_00134,testing 1,2026-04-16T15:50:44.074836,aggressive,99.30856845463121,0.7,,
large_trip_set_01_00135,testing 1,2026-04-16T15:50:44.074836,calm,74.64199669310477,74.6,,
large_trip_set_01_00136,testing 1,2026-04-16T15:50:44.074836,calm,70.45830062029127,70.5,,
large_trip_set_01_00137,testing 1,2026-04-16T15:50:44.074836,aggressive,99.99999019168487,0.0,,
large_trip_set_01_00138,testing 1,2026-04-16T15:50:44.074836,aggressive,72.63110972502552,27.4,,
large_trip_set_01_00139,testing 1,2026-04-16T15:50:44.074836,aggressive,99.99999672126687,0.0,,
large_trip_set_01_00140,testing 1,2026-04-16T15:50:44.074836,aggressive,99.07550913092685,0.9,,
large_trip_set_01_00141,testing 1,2026-04-16T15:50:44.074836,aggressive,78.04928635778766,22.0,,
large_trip_set_01_00142,testing 1,2026-04-16T15:50:44.074836,aggressive,99.99914248737282,0.0,,
large_trip_set_01_00143,testing 1,2026-04-16T15:50:44.074836,aggressive,99.99994096520263,0.0,,
large_trip_set_01_00144,testing 1,2026-04-16T15:50:44.074836,aggressive,99.99985255832873,0.0,,
large_trip_set_01_00145,testing 1,2026-04-16T15:50:44.074836,aggressive,99.9999790582132,0.0,,
large_trip_set_01_00146,testing 1,2026-04-16T15:50:44.074836,calm,70.4080924269042,70.4,,
large_trip_set_01_00147,testing 1,2026-04-16T15:50:44.074836,aggressive,99.61406503369318,0.4,,
large_trip_set_01_00148,testing 1,2026-04-16T15:50:44.074836,calm,68.60829474339471,68.6,,
large_trip_set_01_00149,testing 1,2026-04-16T15:50:44.074836,aggressive,99.9998856610101,0.0,,
large_trip_set_01_00150,testing 1,2026-04-16T15:50:44.074836,aggressive,92.94570038072897,7.1,,
large_trip_set_01_00151,testing 1,2026-04-16T15:50:44.074836,aggressive,99.13968650652264,0.9,,
large_trip_set_01_00152,testing 1,2026-04-16T15:50:44.074836,aggressive,99.99999605241075,0.0,,
large_trip_set_01_00153,testing 1,2026-04-16T15:50:44.074836,aggressive,99.99984925190455,0.0,,
large_trip_set_01_00154,testing 1,2026-04-16T15:50:44.074836,aggressive,99.99891651354463,0.0,,
large_trip_set_01_00155,testing 1,2026-04-16T15:50:44.074836,aggressive,94.71357835226374,5.3,,
large_trip_set_01_00156,testing 1,2026-04-16T15:50:44.074836,aggressive,99.99922183082771,0.0,,
large_trip_set_01_00157,testing 1,2026-04-16T15:50:44.074836,aggressive,74.56787269476575,25.4,,
large_trip_set_01_00158,testing 1,2026-04-16T15:50:44.074836,calm,93.11114024313515,93.1,,
large_trip_set_01_00159,testing 1,2026-04-16T15:50:44.074836,aggressive,99.99995988406829,0.0,,
large_trip_set_01_00160,testing 1,2026-04-16T15:50:44.074836,aggressive,99.99999515376322,0.0,,
large_trip_set_01_00161,testing 1,2026-04-16T15:50:44.074836,calm,87.72650949577499,87.7,,
large_trip_set_01_00162,testing 1,2026-04-16T15:50:44.074836,aggressive,99.99992330169395,0.0,,
large_trip_set_01_00163,testing 1,2026-04-16T15:50:44.074836,calm,89.66018274695726,89.7,,
large_trip_set_01_00164,testing 1,2026-04-16T15:50:44.074836,calm,99.58679155456821,99.6,,
large_trip_set_01_00165,testing 1,2026-04-16T15:50:44.074836,calm,53.2916565868024,53.3,,
large_trip_set_01_00166,testing 1,2026-04-16T15:50:44.074836,aggressive,80.5466759988689,19.5,,
large_trip_set_01_00167,testing 1,2026-04-16T15:50:44.074836,calm,65.10344868044633,65.1,,
large_trip_set_01_00168,testing 1,2026-04-16T15:50:44.074836,aggressive,98.98453177922596,1.0,,
large_trip_set_01_00169,testing 1,2026-04-16T15:50:44.074836,aggressive,99.99998955256765,0.0,,
large_trip_set_01_00170,testing 1,2026-04-16T15:50:44.074836,aggressive,99.50365485544441,0.5,,
large_trip_set_01_00171,testing 1,2026-04-16T15:50:44.074836,calm,84.61969233994498,84.6,,
large_trip_set_01_00172,testing 1,2026-04-16T15:50:44.074836,aggressive,99.9999896163252,0.0,,
large_trip_set_01_00173,testing 1,2026-04-16T15:50:44.074836,aggressive,95.8777913424283,4.1,,
large_trip_set_01_00174,testing 1,2026-04-16T15:50:44.074836,aggressive,99.99893131401488,0.0,,
large_trip_set_01_00175,testing 1,2026-04-16T15:50:44.074836,aggressive,71.63905853956449,28.4,,
large_trip_set_01_00176,testing 1,2026-04-16T15:50:44.074836,calm,94.02667094198421,94.0,,
large_trip_set_01_00177,testing 1,2026-04-16T15:50:44.074836,calm,99.37885597150164,99.4,,
large_trip_set_01_00178,testing 1,2026-04-16T15:50:44.074836,aggressive,99.00026518219381,1.0,,
large_trip_set_01_00179,testing 1,2026-04-16T15:50:44.074836,aggressive,99.99997755706165,0.0,,
large_trip_set_01_00180,testing 1,2026-04-16T15:50:44.074836,aggressive,99.04637204240392,1.0,,
large_trip_set_01_00181,testing 1,2026-04-16T15:50:44.074836,calm,99.14851579540809,99.1,,
large_trip_set_01_00182,testing 1,2026-04-16T15:50:44.074836,calm,53.5895435152042,46.4,,
large_trip_set_01_00183,testing 1,2026-04-16T15:50:44.074836,calm,91.90959431157995,91.9,,
large_trip_set_01_00184,testing 1,2026-04-16T15:50:44.074836,aggressive,99.14675469081149,0.9,,
large_trip_set_01_00185,testing 1,2026-04-16T15:50:44.074836,aggressive,99.69687013370562,0.3,,
large_trip_set_01_00186,testing 1,2026-04-16T15:50:44.074836,calm,79.51527742582527,79.5,,
large_trip_set_01_00187,testing 1,2026-04-16T15:50:44.074836,aggressive,99.99999439244036,0.0,,
large_trip_set_01_00188,testing 1,2026-04-16T15:50:44.074836,aggressive,99.9999664284379,0.0,,
large_trip_set_01_00189,testing 1,2026-04-16T15:50:44.074836,calm,93.1964528683036,93.2,,
large_trip_set_01_00190,testing 1,2026-04-16T15:50:44.074836,aggressive,99.51356800165692,0.5,,
large_trip_set_01_00191,testing 1,2026-04-16T15:50:44.074836,aggressive,99.11023077649294,0.9,,
large_trip_set_01_00192,testing 1,2026-04-16T15:50:44.074836,calm,67.14417492843458,67.1,,
large_trip_set_01_00193,testing 1,2026-04-16T15:50:44.074836,calm,53.6321484315922,53.6,,
large_trip_set_01_00194,testing 1,2026-04-16T15:50:44.074836,calm,91.07410167506075,91.1,,
large_trip_set_01_00195,testing 1,2026-04-16T15:50:44.074836,aggressive,60.73494753902163,39.3,,
large_trip_set_01_00196,testing 1,2026-04-16T15:50:44.074836,aggressive,77.43390347701941,22.6,,
large_trip_set_01_00197,testing 1,2026-04-16T15:50:44.074836,aggressive,99.56794624273914,0.4,,
large_trip_set_01_00198,testing 1,2026-04-16T15:50:44.074836,calm,99.43226334205369,99.4,,
large_trip_set_01_00199,testing 1,2026-04-16T15:50:44.074836,aggressive,93.11885576142855,6.9,,
large_trip_set_01_00200,testing 1,2026-04-16T15:50:44.074836,aggressive,99.99993096679263,0.0,,
large_trip_set_01_00201,testing 1,2026-04-16T15:50:44.074836,aggressive,99.99999036773215,0.0,,
large_trip_set_01_00202,testing 1,2026-04-16T15:50:44.074836,aggressive,99.99999250504429,0.0,,
large_trip_set_01_00203,testing 1,2026-04-16T15:50:44.074836,aggressive,99.10600385728891,0.9,,
large_trip_set_01_00204,testing 1,2026-04-16T15:50:44.074836,aggressive,98.96116740755791,1.0,,
large_trip_set_01_00205,testing 1,2026-04-16T15:50:44.074836,calm,92.90294518906522,92.9,,
large_trip_set_01_00206,testing 1,2026-04-16T15:50:44.074836,aggressive,99.99998966088542,0.0,,
large_trip_set_01_00207,testing 1,2026-04-16T15:50:44.074836,aggressive,99.99986014645881,0.0,,
large_trip_set_01_00208,testing 1,2026-04-16T15:50:44.074836,calm,79.52301221974835,79.5,,
large_trip_set_01_00209,testing 1,2026-04-16T15:50:44.074836,aggressive,99.72550706146167,0.3,,
large_trip_set_01_00210,testing 1,2026-04-16T15:50:44.074836,calm,74.07842643066974,74.1,,
large_trip_set_01_00211,testing 1,2026-04-16T15:50:44.074836,aggressive,98.96135164788633,1.0,,
large_trip_set_01_00212,testing 1,2026-04-16T15:50:44.074836,aggressive,99.43030109528982,0.6,,
large_trip_set_01_00213,testing 1,2026-04-16T15:50:44.074836,aggressive,96.99315491699785,3.0,,
large_trip_set_01_00214,testing 1,2026-04-16T15:50:44.074836,aggressive,99.1349914904791,0.9,,
large_trip_set_01_00215,testing 1,2026-04-16T15:50:44.074836,calm,99.51724061851964,99.5,,
large_trip_set_01_00216,testing 1,2026-04-16T15:50:44.074836,aggressive,99.15865551877133,0.8,,
large_trip_set_01_00217,testing 1,2026-04-16T15:50:44.074836,aggressive,98.97729780739493,1.0,,
large_trip_set_01_00218,testing 1,2026-04-16T15:50:44.074836,aggressive,99.99999753999076,0.0,,
large_trip_set_01_00219,testing 1,2026-04-16T15:50:44.074836,calm,88.07325166180834,88.1,,
large_trip_set_01_00220,testing 1,2026-04-16T15:50:44.074836,aggressive,99.99928784914098,0.0,,
large_trip_set_01_00221,testing 1,2026-04-16T15:50:44.074836,aggressive,99.57175919641016,0.4,,
large_trip_set_01_00222,testing 1,2026-04-16T15:50:44.074836,calm,94.54275712651003,94.5,,
large_trip_set_01_00223,testing 1,2026-04-16T15:50:44.074836,aggressive,64.5218265794999,35.5,,
large_trip_set_01_00224,testing 1,2026-04-16T15:50:44.074836,aggressive,99.99978842909356,0.0,,
large_trip_set_01_00225,testing 1,2026-04-16T15:50:44.074836,aggressive,99.62094269687279,0.4,,
large_trip_set_01_00226,testing 1,2026-04-16T15:50:44.074836,aggressive,99.06234322698675,0.9,,
large_trip_set_01_00227,testing 1,2026-04-16T15:50:44.074836,calm,75.12369066280962,75.1,,
large_trip_set_01_00228,testing 1,2026-04-16T15:50:44.074836,aggressive,99.99996285413401,0.0,,
large_trip_set_01_00229,testing 1,2026-04-16T15:50:44.074836,calm,99.52748002611023,99.5,,
large_trip_set_01_00230,testing 1,2026-04-16T15:50:44.074836,calm,99.63513453642392,99.6,,
large_trip_set_01_00231,testing 1,2026-04-16T15:50:44.074836,aggressive,99.71275391185898,0.3,,
large_trip_set_01_00232,testing 1,2026-04-16T15:50:44.074836,aggressive,61.87857398432014,38.1,,
large_trip_set_01_00233,testing 1,2026-04-16T15:50:44.074836,aggressive,99.50280515050895,0.5,,
large_trip_set_01_00234,testing 1,2026-04-16T15:50:44.074836,aggressive,98.9866930218717,1.0,,
large_trip_set_01_00235,testing 1,2026-04-16T15:50:44.074836,aggressive,99.39266771639711,0.6,,
large_trip_set_01_00236,testing 1,2026-04-16T15:50:44.074836,aggressive,99.99959180182643,0.0,,
large_trip_set_01_00237,testing 1,2026-04-16T15:50:44.074836,aggressive,99.34272739208281,0.7,,
large_trip_set_01_00238,testing 1,2026-04-16T15:50:44.074836,aggressive,96.69754910663056,3.3,,
large_trip_set_01_00239,testing 1,2026-04-16T15:50:44.074836,aggressive,66.25694210445116,33.7,,
large_trip_set_01_00240,testing 1,2026-04-16T15:50:44.074836,aggressive,98.96408436132133,1.0,,
large_trip_set_01_00241,testing 1,2026-04-16T15:50:44.074836,calm,97.79498082876098,97.8,,
large_trip_set_01_00242,testing 1,2026-04-16T15:50:44.074836,calm,83.85069643687692,83.9,,
large_trip_set_01_00243,testing 1,2026-04-16T15:50:44.074836,aggressive,99.9997663223028,0.0,,
large_trip_set_01_00244,testing 1,2026-04-16T15:50:44.074836,aggressive,99.99903085882784,0.0,,
large_trip_set_01_00245,testing 1,2026-04-16T15:50:44.074836,aggressive,99.1642946175485,0.8,,
large_trip_set_01_00246,testing 1,2026-04-16T15:50:44.074836,aggressive,99.99931020556748,0.0,,
large_trip_set_01_00247,testing 1,2026-04-16T15:50:44.074836,aggressive,99.03929125409837,1.0,,
large_trip_set_01_00248,testing 1,2026-04-16T15:50:44.074836,calm,50.924875189289665,50.9,,
large_trip_set_01_00249,testing 1,2026-04-16T15:50:44.074836,aggressive,99.99999210266846,0.0,,
large_trip_set_01_00250,testing 1,2026-04-16T15:50:44.074836,aggressive,99.99998822424736,0.0,,
large_trip_set_01_00251,testing 1,2026-04-16T15:50:44.074836,aggressive,92.88869518038258,7.1,,
large_trip_set_01_00252,testing 1,2026-04-16T15:50:44.074836,calm,50.87108012393823,49.1,,
large_trip_set_01_00253,testing 1,2026-04-16T15:50:44.074836,calm,81.30294958469527,81.3,,
large_trip_set_01_00254,testing 1,2026-04-16T15:50:44.074836,aggressive,89.10980438323357,10.9,,
large_trip_set_01_00255,testing 1,2026-04-16T15:50:44.074836,aggressive,98.95639666211022,1.0,,
large_trip_set_01_00256,testing 1,2026-04-16T15:50:44.074836,aggressive,86.27255509311155,13.7,,
large_trip_set_01_00257,testing 1,2026-04-16T15:50:44.074836,calm,84.6802164040988,84.7,,
large_trip_set_01_00258,testing 1,2026-04-16T15:50:44.074836,aggressive,97.0527855027463,2.9,,
large_trip_set_01_00259,testing 1,2026-04-16T15:50:44.074836,aggressive,99.99999152093389,0.0,,
large_trip_set_01_00260,testing 1,2026-04-16T15:50:44.074836,aggressive,99.0257139821771,1.0,,
large_trip_set_01_00261,testing 1,2026-04-16T15:50:44.074836,calm,99.50049181700858,99.5,,
large_trip_set_01_00262,testing 1,2026-04-16T15:50:44.074836,aggressive,96.41561163937077,3.6,,
large_trip_set_01_00263,testing 1,2026-04-16T15:50:44.074836,aggressive,72.15575146419926,27.8,,
large_trip_set_01_00264,testing 1,2026-04-16T15:50:44.074836,calm,84.94185042479057,84.9,,
large_trip_set_01_00265,testing 1,2026-04-16T15:50:44.074836,aggressive,99.99999645221213,0.0,,
large_trip_set_01_00266,testing 1,2026-04-16T15:50:44.074836,calm,75.9036219968748,75.9,,
large_trip_set_01_00267,testing 1,2026-04-16T15:50:44.074836,calm,92.31324598026413,92.3,,
large_trip_set_01_00268,testing 1,2026-04-16T15:50:44.074836,aggressive,79.84201717435218,20.2,,
large_trip_set_01_00269,testing 1,2026-04-16T15:50:44.074836,calm,78.38271107866572,78.4,,
large_trip_set_01_00270,testing 1,2026-04-16T15:50:44.074836,aggressive,96.20955723388725,3.8,,
large_trip_set_01_00271,testing 1,2026-04-16T15:50:44.074836,aggressive,99.15679233538141,0.8,,
large_trip_set_01_00272,testing 1,2026-04-16T15:50:44.074836,calm,91.08949829238584,91.1,,
large_trip_set_01_00273,testing 1,2026-04-16T15:50:44.074836,aggressive,98.99539618134737,1.0,,
large_trip_set_01_00274,testing 1,2026-04-16T15:50:44.074836,aggressive,98.97983946871364,1.0,,
large_trip_set_01_00275,testing 1,2026-04-16T15:50:44.074836,aggressive,99.99999359677744,0.0,,
large_trip_set_01_00276,testing 1,2026-04-16T15:50:44.074836,aggressive,99.00050839452528,1.0,,
large_trip_set_01_00277,testing 1,2026-04-16T15:50:44.074836,aggressive,99.64420523644706,0.4,,
large_trip_set_01_00278,testing 1,2026-04-16T15:50:44.074836,calm,55.60803074097714,44.4,,
large_trip_set_01_00279,testing 1,2026-04-16T15:50:44.074836,calm,50.0,50.0,,
large_trip_set_01_00280,testing 1,2026-04-16T15:50:44.074836,calm,56.65170587457643,43.3,,
large_trip_set_01_00281,testing 1,2026-04-16T15:50:44.074836,aggressive,64.35117576529024,35.6,,
large_trip_set_01_00282,testing 1,2026-04-16T15:50:44.074836,aggressive,99.43256397829573,0.6,,
large_trip_set_01_00283,testing 1,2026-04-16T15:50:44.074836,aggressive,96.90592462146864,3.1,,
large_trip_set_01_00284,testing 1,2026-04-16T15:50:44.074836,aggressive,94.06182760180764,5.9,,
large_trip_set_01_00285,testing 1,2026-04-16T15:50:44.074836,aggressive,98.96029842313936,1.0,,
large_trip_set_01_00286,testing 1,2026-04-16T15:50:44.074836,aggressive,99.99998964813518,0.0,,
large_trip_set_01_00287,testing 1,2026-04-16T15:50:44.074836,calm,91.64805785255216,91.6,,
large_trip_set_01_00288,testing 1,2026-04-16T15:50:44.074836,calm,86.97345206243479,87.0,,
large_trip_set_01_00289,testing 1,2026-04-16T15:50:44.074836,aggressive,99.19790951930378,0.8,,
large_trip_set_01_00290,testing 1,2026-04-16T15:50:44.074836,calm,83.54221603159078,83.5,,
large_trip_set_01_00291,testing 1,2026-04-16T15:50:44.074836,calm,98.11061649165057,98.1,,
large_trip_set_01_00292,testing 1,2026-04-16T15:50:44.074836,calm,99.69159664282718,99.7,,
large_trip_set_01_00293,testing 1,2026-04-16T15:50:44.074836,aggressive,99.99970190513443,0.0,,
large_trip_set_01_00294,testing 1,2026-04-16T15:50:44.074836,aggressive,99.99991520430672,0.0,,
large_trip_set_01_00295,testing 1,2026-04-16T15:50:44.074836,aggressive,99.99999314105098,0.0,,
