trip_id,label,jerk,speed_t0,speed_t1,speed_t2,speed_t3,speed_t4,speed_t5,speed_t6,speed_t7,speed_t8,speed_t9,speed_t10,speed_t11,speed_t12,speed_t13,speed_t14,speed_t15,speed_t16,speed_t17,speed_t18,speed_t19,speed_t20,speed_t21,speed_t22,speed_t23,speed_t24,speed_t25,speed_t26,speed_t27,speed_t28,speed_t29,speed_t30,speed_t31,speed_t32,speed_t33,speed_t34,speed_t35,speed_t36,speed_t37,speed_t38,speed_t39,speed_t40,speed_t41,speed_t42,speed_t43,speed_t44,speed_t45,speed_t46,speed_t47,speed_t48,speed_t49,dtw_calm,dtw_aggressive
calm_67,calm,1.4343412113654592,20.65735340532938,18.35394925273872,15.586284860112698,14.559946762971654,14.532894810583748,13.670799712525383,14.03439656292374,13.918051453880466,14.985708265064108,15.987481246444544,14.895866129096625,13.973152861263172,14.484039791110993,15.062634598456045,13.950834080278842,12.932741394931393,14.097011474048276,14.981476411304692,12.79178123938334,12.4380325174357,14.794268989699242,12.012103046326091,14.143086725231374,12.122155667616235,12.16564746238653,11.7116660359246,10.0,12.492381622537792,12.221932986543626,14.947542647107316,13.668006052982625,15.865660693478455,18.39999813745224,18.740992635676925,16.95705936288323,18.068543955517548,18.362412354694307,21.029590349810064,20.66522272067301,19.276304606511943,17.106026615476587,18.297828027596665,21.14248574148016,18.312548364908547,19.75522049357731,22.31680266893531,19.765491874299407,17.426512144936204,18.578254735634456,19.466034991009185,97.621400516696,224.3945420810803
calm_68,calm,1.5131957842637933,21.376548306324917,23.38308481923185,23.523627906301208,25.966812146320883,28.23475743227711,30.109804046578105,30.205197424044638,28.715461274541227,28.751314298008023,26.356182564818702,27.30925945565926,25.113122771033304,25.18016054603764,22.506452391038547,21.30352733268642,19.696010096705148,20.41619935297517,22.136919625110224,19.48073735235338,21.582439463285684,23.74704563301331,22.800660078741448,23.75468447456338,23.17036266478408,21.095507957921864,21.267482469300525,18.785640516310103,21.05647344868603,23.602212005143684,25.531890827212106,25.907059551747977,26.252651098500703,29.16029535810629,27.647705497093384,25.10339569252463,25.47504123413169,24.44775482099232,23.38178745784058,20.424299582860268,21.001736040147865,19.58593825380155,17.713089542957636,14.95568113131566,14.141850590169328,16.41566382448807,15.435688670072306,16.51013393078987,18.049415711201316,17.01802056634251,18.94786497641476,52.93570899985327,182.1423307298893
calm_69,calm,1.4798466841609337,33.83759319333898,34.19304656554469,31.199001349848466,28.409545945385315,31.35474101002169,33.04844455104305,35.67383610368073,38.08765533318889,35.210313232045394,36.96139697079184,36.66827143485877,38.4056206588627,35.445915363843014,34.1751111710464,35.68305382579421,37.44117855740375,38.15946616469149,36.96700330136908,35.82917884909625,38.62976263094845,38.26503570635368,37.9477890078167,38.261785509260896,37.71879953044723,38.034828918031714,37.62884145463706,39.58913097225018,42.04343709103989,44.63609864993205,45.02187588490837,44.67476722969534,45.90620758244637,47.93614913022181,48.31404258262007,49.51392871355364,51.01230481788113,52.07066747818485,53.54746881256071,51.7993408078967,51.789588090027486,52.31919941765801,49.33406700280016,51.46984205568225,52.12998910635172,49.90480709654094,51.80294953199591,53.105291330639176,54.655088591421,54.00734336259214,56.13255840276209,107.44141710894303,26.679584366585043
calm_70,calm,1.47877317990935,28.280551642647247,28.703606560320797,25.70746038252004,26.57669907058721,27.885753823354836,28.288410016287585,28.26776291854928,30.12738176081953,31.215618063810982,29.88406230213112,32.63850233061103,33.88210549578308,36.80973906925763,39.63730696687084,42.150765303731376,43.68299455108322,44.33957076206502,42.37259474416257,42.63270324870511,44.22496238307107,44.35010533530448,46.55954010573842,44.21747550088861,43.50311758918041,43.53890410074236,43.132855875957006,40.78437516288633,38.70554492715411,40.73124868428703,40.637554239495735,37.9298888000121,35.028836353878,34.86968876584396,32.85596112139062,34.086716797385954,35.85865757255246,34.228437823295096,34.78149949258578,32.7081673534981,31.52966326306442,33.86243622815302,34.127024777046884,36.44235694791209,34.79384377298913,33.77398983248112,33.599702663222025,33.480183114389284,36.466070917491486,34.152742831318264,36.26453304492781,58.92911239522554,86.84239650926465
calm_71,calm,1.433782383362017,37.273640788437405,37.592832577664126,36.65705558721905,36.77241221294882,35.52721844178821,37.32186313242784,37.31153808468982,39.86659115795453,40.60273922409078,40.68865522277888,41.9550713466448,41.978669133226205,44.40570723574289,42.51238300106394,45.35247510353937,47.22561841464652,49.39001858583573,49.28746558006216,51.31067487608775,50.151319377550976,51.72300844893603,49.56570939927016,48.40802089504521,48.082416875203606,47.01633518406414,46.33843787780924,48.25906634651143,46.799121699364434,48.27080873229187,45.71308114696178,47.30751579205214,49.05965524903078,48.46984790204567,49.8047148410505,52.29554526352109,54.099823104848255,53.44250216723002,53.3477832529104,55.02392852162524,53.77949606071998,55.60279250257322,54.57121935793887,56.4071628522521,53.92796551235644,51.194349293819975,54.18040197803891,56.39714471744704,58.69422973824427,60.0,59.62989785648693,140.37964033345145,18.317383299674862
calm_72,calm,1.5194864639227954,25.736711093603045,23.516861063710465,23.52411586494125,21.8444057878009,24.457710928236818,21.48172990289349,19.34091032935222,17.81976544785278,16.013505717411952,14.368176336890214,15.304461967257284,14.26953443713618,14.95968072855642,17.301228330434167,17.91656892358838,19.08376567130667,18.27678546063481,16.23521626637107,15.158720641070506,17.944416533295154,18.675284840013976,17.340351556618067,17.04584315959069,19.058921384176656,20.069582808411297,20.433499852786305,22.74447711258935,23.77911454589009,24.635492930636666,22.774101753901277,20.41243385197572,23.203286554320115,23.79643677492223,23.290537229800805,23.82466215526211,21.1955339216924,23.128297565117045,21.42817077850306,23.25544681641074,23.4617174759924,22.12114955793382,19.302409247386244,21.19740937934588,19.25617022816172,16.567000922000958,18.102267306956243,17.202526641194115,16.538530674744017,15.02093619842833,17.176007070609714,70.58871225927025,198.6887883097681
calm_73,calm,1.178781404357825,25.94659052213064,24.207745940636784,23.06324429865372,21.282141749658106,20.188073074489346,17.685690411698385,15.636870586415135,15.139187886792024,17.41598902033128,14.759733500664996,13.03578174122518,15.48585579447476,17.825943839434288,18.90264883920993,17.345490163781363,16.864353530116077,15.131679496743867,12.903210551495087,12.183200918578436,12.638130549000536,11.797726601789368,12.462673904585186,11.24020231686102,10.31530548342576,12.059347033293417,14.329235418656566,13.261439907842878,13.690534715914534,12.359508419268142,10.0,11.427143088162447,10.0,10.0,10.0,10.0,10.0,10.0,12.713715445301911,13.40452898523244,12.692990355649854,10.0,10.601639688346491,10.0,10.25526442628516,11.766967475915616,11.308479565684337,10.104948534583482,10.0,10.0,10.0,112.98237849911978,244.70739247273133
calm_74,calm,1.3321379122424708,37.66690541405936,36.1312820868185,36.57561512150943,37.681450039588,35.04642924459617,32.96503149941643,31.95269225993384,32.97325130482526,32.60746197819384,34.01263238750331,36.21821958094247,37.76845324053373,40.72193648441322,42.24810289680312,44.36117806684782,46.35537621763783,47.73697079131811,49.54778169125345,52.15588105845791,52.00712532961566,52.83684747309092,52.92648580252756,55.03270772568,54.62086534290904,56.53922596977744,58.33535342012027,60.0,58.49352419554451,59.751241254859984,60.0,60.0,60.0,60.0,60.0,58.00374737042537,60.0,58.53010477622056,59.87852208692832,60.0,59.64729302766828,57.91445534784263,56.04821765316076,58.18719365857031,58.2517325790614,55.792554471291,57.09467130786833,55.59569762469851,57.85406612920379,56.71149684538364,54.91312182592449,165.74686625402387,32.52386648734722
calm_75,calm,1.5453526127745154,21.69716887109869,21.76635569092457,21.470781217834293,22.97865408545315,22.76626960861137,21.8291654221576,20.399094915955263,19.06797538877509,21.635062799741974,19.62553441226885,22.55459295961175,21.5161096907651,19.046451103270083,17.538593387997274,14.889079665324983,16.62925828030848,16.704575755555112,15.726495468755918,16.69879309654529,17.482672252247212,20.12190478761276,22.889467888103034,23.973570542095462,25.88046610556048,27.63501670757155,27.582837903770947,28.80958763197145,26.27914167807287,27.827268176974712,30.59826622012892,28.10811473888335,30.12480944643448,32.72268960633011,31.07982294514248,31.2286900707977,33.79583942357563,36.55719545071344,34.32448975682733,33.41851511016004,34.60738295706518,32.93673395338076,31.88535772518765,29.025104085215805,26.946234170803,27.320211137309464,28.23875153513456,29.132222521709583,30.802385346378884,30.294073828811637,28.93501812625857,50.4823125364292,144.1585077452718
calm_76,calm,1.2687236250079426,20.3116140008505,18.551392957164826,17.425719830377044,15.494960969259838,12.61582779823945,10.560513450230602,11.557110771636037,12.334623270471612,14.948725106859866,16.737734855243723,17.14427155629087,14.96960964125014,15.35404055480108,12.723610920286166,12.308920304751284,11.650472078434454,11.217354934612104,10.0,11.114982685742945,13.16064948953562,14.771751445129484,15.538264019874768,15.768332815872846,12.954837895921028,14.292441888072554,14.56233952554354,13.18678582952686,12.15383806264751,14.76747878146596,15.513652252169322,15.369126860114491,16.094657298364936,15.57711124827888,15.398204887496975,14.140060427742998,13.779180231292866,14.892733625920329,12.132385176439143,13.902549620216073,12.60042686538395,13.69578562597895,14.552137514059307,15.46790580890714,16.11667930644196,18.871290334859168,18.921355311031512,20.31527000412362,21.54796599153109,19.96557145520107,18.665406490322024,104.05635787328379,232.0947471903716
calm_77,calm,1.5240921101457017,28.48034196313936,27.14652954591861,26.34698813949837,25.692751823068207,26.31593918869827,24.63527944510864,26.461030640368765,26.086248780997792,27.323713451097277,24.81236833854218,24.63216070328838,21.801477896352356,22.856937847245742,21.91919830922816,24.61471519386313,23.55946048147165,23.94229586957801,22.486621323745695,23.20729709742974,23.009551198229147,22.233320767262946,20.455456861744025,18.12458492557276,15.843859729312795,18.83809983434612,18.311964195489526,15.323542442729565,18.041115186485648,15.160994731864523,14.672511485191723,15.97737700101566,18.46497246724623,19.742290215838835,19.524044745238907,22.370696979143528,19.60661327734315,22.5279664925712,24.624315802821837,27.197895905579987,25.726530450165207,23.581278883870823,24.561170560107023,24.656327188023745,24.795334952490023,27.34305002338933,28.063535463308902,26.929918473936446,26.330317812443703,24.13129282299481,22.285177064648945,50.20393426238003,178.57811055055055
calm_78,calm,1.2750466990427676,22.86700140419077,24.728749451458896,25.95799025929161,26.14006036495672,25.386267366722144,26.39723310866825,28.27466519484281,30.562064488873062,30.844161858111068,32.76347258902928,32.831308309505445,32.67848884463279,34.87107997836539,34.18932359595337,33.56479967019758,32.39426774190708,32.50647811167478,32.77557831381154,33.738345185674284,33.32135904633171,31.628382797633304,33.82943517211656,32.90544037554465,35.4431008945857,33.687220892744435,34.047565750161816,34.26725631133853,36.2391433989005,34.07225171940548,36.53187475691025,36.72044378994267,37.23710009342887,37.298097853215474,34.51424729423307,34.49679126507266,33.0780892411346,32.13421832340159,33.02882791852443,33.015010695369064,30.574319971373825,28.012567619944377,26.1265137936486,24.27182467308194,24.92162921491013,22.988515999183388,25.278832538832013,23.537396502512493,21.08418517507079,23.33866127322867,22.110626729689063,30.80858122723589,123.14946353376288
calm_79,calm,1.4840680782820097,28.508452596674715,31.26261090074937,33.92882621569601,35.21832755128552,32.63196126168085,33.19200201414923,36.12646962440278,38.80796699494666,36.44398195006632,35.819785768608526,34.713006244025564,32.491374885454995,33.66016475294756,32.30325493910898,31.372449757860768,28.914603018069275,28.90240837074127,26.85141555265361,26.443958094130544,24.304011426750357,27.02711076645123,24.897005965634087,25.028328888737885,23.21020784065181,20.668378661487463,18.88223037454005,16.21087501888267,14.047259317608605,14.008164264187904,14.91905739053335,12.44309628096405,12.089208024389665,12.576690161509774,10.982044218776142,10.214514687872295,10.0,10.0,10.0,12.942653073551934,15.920243451186735,18.797973537932464,18.33649185573443,15.82057412622242,14.76201474971842,13.188301001944286,10.273060451403412,10.0,10.0,10.0,10.0,83.37413107495081,202.96355846379902
calm_80,calm,1.3551485465858166,34.32199941317494,33.46469298855465,35.57590012303392,34.02176308461262,34.252124025132375,32.35695932802747,32.32876302634252,30.24356208021284,28.21303382644197,28.886374088694065,27.469090341748664,25.503293701134147,28.081903201944584,25.33992270638489,25.73081138256021,26.020394433559805,24.524047679978164,24.24067815065507,21.767104849150883,23.0947257246942,21.424908614955136,19.58522077391447,18.47449164357949,20.88871116515834,22.667511054859595,25.348864801662145,26.260638877860654,27.23816794405318,27.118353940610483,29.54947188081233,29.614734776434307,28.745095201204457,29.58734526071045,29.86418222111623,27.608301112975603,26.96465359645018,25.84460606301706,27.92560871308385,27.198664054922503,29.127995450755854,28.78233301416153,30.303336394835192,28.11502796590233,30.662929283853103,30.54628862864661,29.10507810240445,27.554015740593293,26.144479472043123,25.34482450955093,26.64994170560463,26.44619592345435,146.4793022178255
calm_81,calm,1.4056509410734144,38.99206085801588,40.00628543875767,40.28928306442228,39.98086991252509,41.95003671475079,44.04797992942721,42.80620597602412,45.526727467944696,44.897419647182986,46.69788806233216,49.49880733082556,50.720755935959225,48.69006029466639,49.20688202570997,46.91954476428344,48.654397003497,47.3422880467403,48.513576985100414,50.97411502988161,49.06017413390264,48.41732116550964,49.30003389395104,48.817985450808045,46.86689910055634,44.04132878556912,43.4809176477809,44.37617180727242,44.82007705618735,42.75752449475121,42.46168515795553,41.67851143504305,40.32372584880345,41.69935331196578,40.55726549212888,40.79811720612706,43.33745841774476,43.57311431126625,44.275251772229616,41.71472768923493,39.78353255168535,37.38923974747403,38.97811743760907,40.99364392311013,39.1123756822776,37.42800618781614,36.36724992477284,36.91371562649585,37.64449278929597,38.76501654054472,41.19617307782549,103.39024992734966,53.23802901154391
calm_82,calm,1.2814091507577392,25.900802809930763,26.853356745171418,27.21169381983757,26.04671726231297,28.491208381875012,26.06410885363032,27.336115014622628,28.70335729275824,31.195316458898013,31.306800013006136,30.23653404232161,32.20297806148174,33.827839752476095,33.82973343899292,35.43687769279578,34.04413130525935,34.581169287680154,36.77227001640741,35.68017704410648,35.58147693869094,38.28774606372828,40.0770171155587,42.39925123754201,41.71073360288469,44.68976516069204,42.60515878879492,42.71778228809277,42.59342258187026,44.38401572667107,46.83572236176114,48.2225586232095,48.98345603999132,48.54803118508234,48.60998668753674,48.66578856688568,45.787999408991936,45.806274237958,47.94209903900275,49.19774310585624,50.97199483860627,50.3149047772174,50.48874419869515,47.68964561267775,46.987633265693816,46.83412953504968,45.365382932644174,42.55282880658808,43.69527745926179,43.30580396435485,42.799873123028256,92.46995889493977,48.33151873857061
calm_83,calm,1.4684179002226307,24.999735080570176,25.22671747455828,24.854878162182665,24.69878500035721,25.184013090975505,22.22196097441392,24.668136395644453,22.094660777314942,21.80020926121091,20.0444465126472,20.18714072886645,18.86852138164928,21.0285603700249,20.40671937379942,21.23925270841004,19.73253107729732,16.84896798026142,16.273895193941076,16.492814131290817,16.25009703886132,19.02218322177448,20.26321826485065,23.237237068603022,22.00759761048685,23.74191728812973,24.075268093409417,24.74583022010041,27.660949422754378,28.58487262126108,30.977773975282588,32.33227538359807,30.09659211394657,31.29313437588045,31.19902790799334,33.711815865887395,35.552822549030125,33.17763067467348,30.98112453659483,28.398790547386465,28.35825979585417,25.84289035109829,27.184960370546456,27.49911185924905,29.514421964567905,28.1931966965958,28.308041401562647,26.012919517025917,28.3205795329276,26.370609306666623,23.98478281476905,46.52055219517212,150.19926056214925
calm_84,calm,1.5335057210259566,24.101011970463667,25.938400902801558,23.57328806890965,24.259853037938647,25.7369408416294,27.24342780452663,25.383793124175416,22.753537114441087,22.446375417074396,20.661287488541667,21.856912342625296,20.997069140557823,20.69319278675661,18.37410238536689,18.77940410465604,16.892549242447483,17.966463207937107,15.393476143224468,18.24884369691241,19.35600556842728,17.446382975298835,14.53095084806997,13.537728201301285,11.454607785614527,10.0,12.236501550627336,12.855729510932434,10.914475429105831,11.254431833230525,10.0,12.857205186148535,10.053748567730707,11.447659100737598,13.08564125788616,10.488617841632362,10.0,10.0,12.208928959174408,12.430928589685404,13.362769689729149,15.060846702470204,17.029583432495322,16.887290690997407,16.940049523638294,18.24808466616497,16.82813881857873,18.95507723677188,16.079798183626927,14.254427796885276,16.055627455104293,93.48548850957957,224.23854414379187
calm_85,calm,1.6241494400572964,26.805164237853447,24.704161234007284,22.824689768275704,23.00922817989212,25.086317355962045,22.510221650588708,19.693107105336605,19.484115920357663,22.22124041067947,20.89529923116423,23.65032246556652,25.97640952510653,24.6752199834316,26.576908368968475,27.692112184381383,27.76304651780993,27.30054337606718,29.19355991161992,30.952036507790044,32.4936545234454,35.48319023073718,35.35426499638548,37.195802863304976,39.37067306520585,37.64028855392795,34.89268720624632,34.3211776193778,36.46159772599846,35.19621741316552,36.39627833757007,33.44036717195564,32.57255376587707,33.26565393442598,31.04419707486,33.4238385477446,31.36148241044708,33.820243680471044,32.118579532568894,35.08425157606394,35.71274385583749,33.218813222467354,30.610476629339317,28.060006806896126,28.59936329064184,30.456838504606147,29.87461495522918,29.54362951092035,30.07935573290812,30.27759936162625,31.40596976023388,34.51186838923973,118.98840630957169
calm_86,calm,1.7149504829911286,29.435714403260533,30.71887851364494,33.702742968924746,32.80453002241734,29.877822799909445,27.63157307321937,27.952658183141097,27.01820490600901,29.658100468238967,30.422777008883266,30.544908124676077,32.33314513230819,30.88468435860276,32.80311560029692,29.82148222948148,30.539546402295784,33.148089308570455,34.87524902077367,36.99705417365783,36.37878234468683,38.32421602128759,38.62920601146919,39.34044743048839,36.69393946650321,34.903249649549565,35.20903614263088,32.561842489571866,34.01052332909815,36.05086538022956,38.57303954799839,36.18365030307723,38.82197179121403,36.227691836989806,36.0720291325567,38.11353525632357,35.5354020877103,32.6447885256442,29.794474837884103,29.862096274500303,31.73167674208028,29.49623676851588,27.243898292993123,27.655179423291877,26.06095302816341,27.442235439032657,30.140047768093154,31.73624820769563,33.99930040596913,34.11681675139915,36.11073257670435,31.3436785742941,102.1994582892482
calm_87,calm,1.4219922210116889,23.658063679733647,21.06815102210741,22.003869682855527,19.31558470540386,21.670473220241945,22.819798102886452,25.53300245533993,24.41632239321934,24.333272248429065,25.78341443869978,24.240088351464703,24.491181272134703,25.44798492216757,28.32083684884982,29.78905661430413,27.497841715978574,27.349842424278435,27.882467122215868,25.762205979401983,25.35400232128845,24.058037219303397,21.77100247287555,21.84325407365628,19.837052559730356,20.380277011244694,18.39845860469589,19.740028146312813,17.911477884490836,20.289188489147733,17.446444628440588,17.578428950715004,16.499057546034287,14.849516700681832,14.67913337567272,16.731250593618284,19.22291382677817,18.04240553566525,15.967867268235675,17.28870995363352,17.780702306369452,15.986799198434811,17.54857392695943,17.662156538412276,18.58252773545672,17.738561939237055,17.373147307051312,15.455199897300965,16.99429510317301,14.93636304808376,16.606178616590128,65.88770509473548,196.0422312056161
calm_88,calm,1.4984100359039094,35.96015709769172,37.43976288202245,34.55629961037489,33.19509888601493,33.005125342765815,33.57839161506659,36.09372421128089,35.347360044053104,37.59749995669683,35.578075685517845,34.805758610569605,32.119450675497546,33.57438642183128,31.47830296642876,30.020423060319505,31.671822573478792,31.88012287801505,28.963959194525827,25.97737042301021,26.041334213449595,24.87106729594476,22.952935971915824,23.63449959821249,22.00511842851705,22.558361326626738,21.833957030144376,19.954434336163114,17.783062763375607,16.204226382139336,13.383219030217246,12.231980802434856,14.64370894352562,16.63188169882379,15.863904239141744,16.318905950632566,16.723069304716915,18.69549453987919,17.113235148980984,15.891560081739058,14.702272684212728,11.947492622842772,10.835619802577927,13.10310246210597,15.575028347534856,13.232840422146158,12.981191671856743,12.26928508138258,12.205440261122908,12.53375740547497,10.0,74.99962924797659,194.53277975404424
calm_89,calm,1.4600926020500888,36.84484495842322,39.68682939746325,40.6072582694851,41.56997170044532,41.73785084742956,40.74349131771585,38.63735826279298,39.14173831896928,36.411386740024525,38.35840214617577,37.88387234299946,37.37239768797131,36.33542283882674,39.15154617101826,37.201047887642574,35.108894816493844,33.102083825764026,34.05324872286861,37.0046206352462,35.417471657656726,37.85117604006165,36.522875395310685,37.41027491606248,34.65326862766269,34.62719247511983,35.55461227279372,35.77253093612949,34.19954324542024,36.17052493502773,38.99134400245717,38.74652057660956,39.562036167745084,41.30451577781852,39.75345014154929,41.940152433122,40.62135786498199,42.27634268607342,39.94893808063196,38.679258301116974,38.88097790475618,39.03051047898207,41.133097585900266,44.10986113173191,41.75312620689275,40.38145500384297,39.52704426518143,39.40055471204146,39.36401317096786,41.50118354985836,43.12453936656896,67.63506026267932,45.491901594354545
calm_90,calm,1.3012325945757892,20.377031580759063,20.107162144258197,20.815605173722727,20.577978696280866,18.36185023243508,17.74669473457897,17.216628905357386,15.342924440055938,16.880767126881658,15.80917120773652,16.343094951148217,16.437476036900822,18.702038512199152,16.43412810337618,14.119706152896942,12.921624167635036,12.508913976390046,11.300167468902885,12.879289963274346,11.350885021930145,10.0,10.0,11.640275728830904,13.743647390351352,15.143716480531456,15.49103655152992,16.83618676202498,17.924523973848146,16.330723768818512,16.635277122037675,18.258933117868267,17.161657089119096,18.085495969420684,17.974378534533475,17.993331640203596,15.533661866896557,16.530964858728833,18.725087070855952,16.57367479901113,15.770308772309823,13.062313501354836,10.24010481721318,13.178055797243644,13.138884847081952,12.27199895889343,10.921261418643544,13.8013372883133,12.3148420014434,13.66909237586986,12.371640950705464,101.07514769822508,230.73611707410245
calm_91,calm,1.5851405032605774,21.40979010713838,22.50944979424603,19.51923488002522,20.57372594938864,19.075985543327576,20.552610935756583,22.17111193986048,23.51575537276571,20.66265602157137,21.885075739433983,24.825949423768563,23.2817016349223,21.92713306827433,23.808292365757566,21.77067319609405,22.73417524912136,24.264333514124832,21.487297485040976,21.80987005063233,22.26513360184763,21.0857909861984,23.3438590025835,21.32035731838264,20.5055255754178,22.59753769830177,20.74139423793773,22.66963905590378,20.144054120111512,20.07942852325145,17.531412497925672,18.59883400829476,20.34244294262836,22.44159423210917,25.32916773657311,26.36126207037063,27.975633553410752,28.01018322333873,30.48660463042549,31.34915492362226,33.65046336113032,32.063175463213604,32.04360214752199,33.42251567390481,31.638846201280916,29.906884960852786,32.775141403286604,32.38280356770984,30.473696285252476,29.462479577141508,28.846736466737063,47.410930063243335,152.9618481619956
calm_92,calm,1.5409635578760303,32.46170514940442,34.99979310369094,37.91933355922349,38.82952611269016,40.02906027747651,38.96003529565604,41.10298686834854,39.40977687967042,37.04806077553623,39.88759671612213,42.072428777045324,40.89429958427412,41.945323882560416,41.74743402703962,40.68620326391244,39.40684852847421,37.223013199799645,37.51892169345468,37.19850183415973,37.27162035595939,35.56376336083582,38.195427385475305,39.02697456345855,41.424578507758575,39.08020550395511,39.81731129909216,41.91408221095712,40.89960688984392,39.07046590465984,37.66059373949355,36.298196099992346,35.98138988953356,34.93717150620955,33.5648159424575,34.45588973288833,31.77408396291964,30.816266631758012,31.954778427400864,30.0098769230869,28.335444096364373,26.53944384884188,23.545000489230308,23.387607000219745,20.621359736716485,19.25899860736589,22.227819154917714,24.738196423259517,23.02865127219752,21.88866586368112,21.670893357292424,55.088219087187916,113.2686608479767
calm_93,calm,1.5603896756022264,36.88827093318487,38.70414658154342,36.46159520094111,34.208288291031224,33.70868181439549,35.92925415207812,38.22176414665114,35.86595924477032,36.31174297256364,34.245794155314314,35.36257001533101,37.861169502904445,37.58978525775801,35.08828190591032,35.563807081277595,35.01490710209272,36.88029961609648,35.922366399654805,38.17174960249034,36.81395204829904,34.75905786363116,33.597940127542635,30.807434878479118,29.49491067972456,30.455616483016748,28.309314354356303,25.97750419107583,23.77181593860193,21.23712598417073,23.484938455228367,26.149629148207534,23.428996058580257,24.9894267478415,26.41233722814469,29.39379377580493,28.48101774613134,27.19407169627384,26.9125644211328,29.05201548402794,30.42357733925533,30.25332022306035,28.72069728277559,30.08279173038581,32.20995293863899,31.609660325043937,32.62117299996984,32.022445127029435,31.893405755878344,32.042868035607825,33.69722291974149,32.41086989180629,119.26777263099615
calm_94,calm,1.3946376536566023,39.55011968257863,39.21631665840802,38.270206695893656,37.511752734728006,35.315087150979096,34.09671957788543,31.615404057498267,31.182769636573752,29.186913252440046,28.2653537282865,30.026820224636136,28.50238612817095,29.173753856223364,31.58084237171504,31.98241749389232,30.1451731705268,29.21377033432252,29.75598557742692,29.79565241598604,27.687371433647463,27.36814950179088,27.62654967125237,26.230545957997805,26.90521905003692,24.326179646948177,23.34582184834128,25.17148284500672,23.72719165045565,24.35825275047412,23.818431032735997,22.717191887227475,25.21398201468764,24.273552323169937,22.693607732092048,25.14941562593367,26.62508176154856,27.715880043737744,25.013089696139,22.80031946043365,23.63035924329163,21.88695626244919,20.240784176231344,21.91561526829301,20.631164961314667,18.060688774226165,15.279280458085331,14.93834838155706,15.641119847664935,17.854431248015754,15.51925761821159,44.44747946644926,162.9992380087714
calm_95,calm,1.4371384577771182,23.933456525765926,24.11226019121075,23.2969103646626,23.19213507213557,25.736882966040863,26.006232889228983,25.49695655290144,28.43359599309991,25.82489001249713,28.41757070272416,28.42754175511706,28.45007978171989,30.981865786939142,31.02580966449756,30.65625220767845,29.29118376038164,30.244084361286166,30.66195490716473,28.948027528851437,30.204505019219383,31.069026163239226,30.45302946847847,27.479434999899773,27.158921900956894,24.195270603738408,21.645261539532648,21.228920954417653,18.720440259529617,17.374432862252615,18.307381073606425,17.15907312926294,20.144964693992,22.642776897481887,23.154636324995028,25.95631915680461,28.164422923399744,27.077814036442668,28.575391512354525,26.396382216378207,27.503690762650653,27.450181721618137,24.551137357135083,23.19651629147731,25.9288095959028,24.823798506433683,22.912525238242328,21.03771391767558,20.91299350552727,22.96888894955048,24.51689954035056,36.55769261886585,160.68236216856687
calm_96,calm,1.270073898181024,28.737040150755487,26.98940145137725,24.2657908519904,24.041572768886784,25.93022485999593,27.308316821561817,26.75992142732532,27.328137458830923,26.94561658450823,27.419713243249294,27.524744709610594,28.610544310361547,28.65679737156029,31.300463360565644,30.86863245005576,27.964130268294024,26.38237148074793,26.386012629387867,26.62944374071984,26.94375247659216,28.23106506621265,26.87895392191782,27.868375996166684,29.09256963488196,28.56025415060692,27.97326874548485,26.04681745942355,25.530741716955795,27.25163946719787,29.70547750049717,30.267156648404967,29.06337870853076,30.157117020489142,31.59799427266517,30.591270945349144,32.550558114286424,29.992733107116464,27.057255412716614,24.79508004850893,22.73113013547399,25.00470433316032,24.554594546488005,23.204184698310296,22.778635394231213,22.147680750435008,20.95645075836311,18.783848252834904,19.719341024678187,17.538967441356117,19.191514157392163,29.77889809182135,153.58748340630538
calm_97,calm,1.309625717711585,24.03376026560907,25.42198810840894,27.255504742581746,25.007460801228447,22.527935410956477,25.225372034878436,25.00365287539392,25.78506584523185,22.92462848596245,21.59688956930049,21.62927549665681,23.946585376993237,22.57522188237949,24.22636980153181,25.19964737108402,22.89127197791849,21.651523014670467,20.078707233302183,19.7338727587419,20.545878217027404,20.146396750078445,18.61361620458928,19.78888881395893,20.295715382227872,20.411598826722024,20.738116411397893,19.069520289160835,20.15210665571557,19.47710986894818,18.657916787328297,16.55632203692892,17.1373460442316,17.75333250751064,16.79513636950981,18.95423671070301,21.026984102995584,18.68130994189017,19.85154026874968,19.214548805859813,22.21283791223717,20.562979690345085,19.24612492283202,18.898762690166382,17.511053582250366,18.66301378056945,18.54846245365833,16.873735462755576,16.911979879674952,19.244706477865183,20.9990803589655,61.64279589445574,193.3610701130783
